user,total_sessions,avg_click_per_sesssion,flights_booked_success,hotels_booked_success,cancellations_count,trip_touched,avg_flight_discount_amount,avg_hotel_discount_amount,avg_flight_base_fare_usd,avg_hotel_price_per_room_night_usd,avg_hotel_night,distinct_airlines_used,birthdate,gender,is_married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age_years,tenure_days,conversion_rate_per_session,cancellation_rate_on_bookings,preferred_airline,preferred_destination,avg_session_duration_min,sessions_per_month,avg_trip_length_days,return_flight_ratio,avg_checked_bags,avg_seats,avg_rooms_per_booking,hotel_booking_ratio,avg_checkin_gap_days,promo_responsiveness,loyalty_index,is_high_canceller,is_multi_booker,is_family_traveler,R_raw,F_raw,M_raw,R_score,F_score,M_score,RFM_sum,RFM_loyalty,CLTV,CLTV_level,persona,perk_offer
624215,8,24.625,4,4,0,4,0.1,,397.495,141.25,0.75,3,1985-05-14,F,False,True,usa,austin,AUS,30.194,-97.67,2023-02-27,40,951,1.0,0.0,Southwest Airlines,SAN,3.027083333333333,1.3333333333333333,2.25,1.0,0.75,1.25,1.25,1.0,8.183392057291666,0.125,2.0,,True,True,951,8,503.4325,5,5,1.0,11.0,Medium,4027.46,Med,Loyal Low,✈️ Free Flight Upgrade
624258,8,14.625,1,1,0,1,0.25,0.15,428.87,281.0,3.0,1,1984-08-15,F,True,False,canada,calgary,YYC,51.114,-114.02,2023-02-27,41,951,0.25,0.0,AirTran Airways,IND,1.7958333333333334,1.3333333333333333,4.0,1.0,0.0,1.0,1.0,1.0,10.63711232638889,0.0,2.0,,,True,951,2,1271.87,5,1,4.0,10.0,Medium,2543.74,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
624497,8,80.25,2,3,2,5,,,767.855,139.0,3.0,2,1995-10-22,F,False,True,canada,edmonton,YXD,53.573,-113.521,2023-02-27,29,951,0.625,0.4,Allegiant Air,LSQ,33.75208333333333,1.6,3.0,1.0,1.5,2.0,1.6666666666666667,0.6,11.40813136574074,0.0,1.0,True,True,True,951,5,1184.855,5,3,4.0,12.0,Medium,5924.275,Med,General - Moderate Traveler,🤝 Small Partner Discount
624593,8,22.625,2,2,0,2,0.1,0.2,310.96,84.0,4.5,2,1983-10-04,M,True,True,usa,new york,JFK,40.64,-73.779,2023-02-27,42,951,0.5,0.0,Delta Air Lines,JAX,2.80625,2.0,5.0,0.5,1.0,1.0,1.0,1.0,5.431650434027778,0.0,2.0,,True,True,951,4,688.96,5,2,2.0,9.0,Medium,2755.84,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
624636,8,14.75,3,3,0,3,0.1,,579.37,116.0,2.3333333333333335,3,1980-05-06,F,True,False,usa,jacksonville,NIP,30.236,-81.681,2023-02-27,45,951,0.75,0.0,American Airlines,SFO,1.83125,1.3333333333333333,3.6666666666666665,1.0,0.6666666666666666,1.0,1.0,1.0,7.319972569444444,0.0,2.0,,True,True,951,6,850.0366666666666,5,4,3.0,12.0,Medium,5100.219999999999,Med,Loyal Low,✈️ Free Flight Upgrade
624762,8,11.125,2,2,0,2,0.26666666666666666,0.05,182.0,277.0,3.0,1,1981-09-01,F,True,True,usa,chicago,UGN,42.422,-87.868,2023-02-27,44,951,0.5,0.0,American Airlines,LGA,1.3895833333333334,2.0,4.5,1.0,1.0,1.5,1.5,1.0,6.779781857638889,0.25,2.0,,True,True,951,4,1013.0,5,2,3.0,10.0,Medium,4052.0,Med,General - Moderate Traveler,🤝 Small Partner Discount
624913,8,16.25,3,3,0,3,0.125,0.1,466.0733333333333,221.66666666666666,1.3333333333333333,3,1983-09-25,M,False,True,canada,halifax,YAW,44.64,-63.499,2023-02-27,42,951,0.75,0.0,American Airlines,LOU,2.0166666666666666,1.3333333333333333,3.0,0.6666666666666666,1.0,1.0,1.0,1.0,8.245008217592593,0.3333333333333333,2.0,,True,True,951,6,761.6288888888889,5,4,2.0,11.0,Medium,4569.7733333333335,Med,Loyal Low,✈️ Free Flight Upgrade
625030,8,13.625,4,4,0,5,0.05,0.15,374.2225,333.0,3.5,3,1983-04-05,F,False,False,usa,oklahoma city,OKC,35.393,-97.601,2023-02-27,42,951,1.0,0.0,Delta Air Lines,JFK,1.6895833333333334,1.3333333333333333,6.75,1.0,0.5,1.0,1.0,0.8,9.92772404513889,0.125,1.6,,True,,951,8,1539.7225,5,5,5.0,15.0,High,12317.78,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
625089,8,13.875,4,3,0,4,,0.15,228.3325,254.66666666666666,3.6666666666666665,3,1986-07-28,F,False,True,usa,louisville,LOU,38.228,-85.664,2023-02-27,39,951,0.875,0.0,Southwest Airlines,DAL,1.7354166666666666,1.6,5.0,0.75,0.5,1.0,1.0,0.75,10.133496354166667,0.14285714285714285,1.75,,True,True,951,7,1162.1102777777778,5,4,4.0,13.0,High,8134.771944444445,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
625398,8,14.25,2,2,0,2,0.16666666666666666,0.08333333333333333,335.66,301.0,6.0,2,2006-01-10,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-28,19,950,0.5,0.0,Allegiant Air,CLT,1.775,1.3333333333333333,7.5,1.0,0.5,1.0,1.0,1.0,5.546825434027777,0.25,2.0,,True,,950,4,2141.66,5,2,5.0,12.0,Medium,8566.64,High,General - Potential Loyal,📈 Early Loyalty Access Offer
625400,8,19.625,3,3,0,3,0.125,,308.61333333333334,327.0,4.666666666666667,3,1978-03-21,M,False,True,canada,toronto,YZD,43.742,-79.466,2023-02-28,47,950,0.75,0.0,AirTran Airways,BWI,2.439583333333333,1.6,6.0,1.0,0.6666666666666666,1.0,1.0,1.0,8.569151388888889,0.0,2.0,,True,True,950,6,1834.6133333333332,5,4,5.0,14.0,High,11007.68,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
625555,8,37.625,1,1,1,3,0.1,,328.69,127.0,7.0,1,2001-03-08,M,False,False,usa,santa ana,SNA,33.676,-117.868,2023-02-28,24,950,0.25,0.5,Southwest Airlines,DAL,17.085416666666667,1.3333333333333333,16.0,1.0,0.0,1.0,1.0,0.3333333333333333,6.038194444444445,0.0,0.6666666666666666,True,,,950,2,1217.69,5,1,4.0,10.0,Medium,2435.38,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
625597,8,12.125,1,1,0,2,0.11666666666666667,0.125,370.8,63.0,9.0,1,1964-02-14,F,False,False,usa,madison,MSN,43.14,-89.337,2023-02-28,61,950,0.25,0.0,WestJet,YYC,1.5020833333333332,1.3333333333333333,0.0,1.0,1.0,1.0,2.0,0.5,23.3125,0.5,1.0,,,,950,2,937.8,5,1,3.0,9.0,Medium,1875.6,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
625700,9,6.666666666666667,0,0,0,0,0.11666666666666667,0.15,,,,0,1997-12-11,F,False,False,usa,spokane,SFF,47.683,-117.322,2023-02-28,27,950,0.0,,,,0.8351851851851851,1.8,,,,,,,,,,,,,950,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
625703,8,22.0,2,2,0,2,0.125,,133.57,104.5,1.5,2,1990-05-19,F,False,False,canada,ottawa,YOW,45.323,-75.669,2023-02-28,35,950,0.5,0.0,American Airlines,EFD,2.7395833333333335,1.3333333333333333,2.0,0.5,0.5,1.0,1.0,1.0,6.377459114583333,0.0,2.0,,True,,950,4,290.32,5,2,1.0,8.0,Low,1161.28,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
625984,8,12.625,3,3,0,3,0.1,0.075,514.61,121.66666666666667,2.6666666666666665,2,1974-04-10,F,True,False,usa,new york,JFK,40.64,-73.779,2023-02-28,51,950,0.75,0.0,American Airlines,NZY,1.58125,1.6,4.5,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,5.46388125,0.3333333333333333,2.0,,True,True,950,6,839.0544444444445,5,4,3.0,12.0,Medium,5034.326666666667,Med,Loyal Low,✈️ Free Flight Upgrade
626037,8,9.75,0,0,0,0,0.1,,,,,0,1998-09-27,F,False,False,usa,anchorage,ANC,61.174,-149.996,2023-02-28,27,950,0.0,,,,1.2125,1.6,,,,,,,,,,,,,950,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
626067,8,8.375,0,0,0,0,0.1,0.125,,,,0,2004-07-13,F,False,False,usa,long beach,LGB,33.818,-118.151,2023-02-28,21,950,0.0,,,,1.0375,1.3333333333333333,,,,,,,,,,,,,950,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
626114,8,10.625,0,0,0,0,0.18333333333333332,,,,,0,2006-12-13,F,False,False,usa,san antonio,SKF,29.384,-98.581,2023-02-28,18,950,0.0,,,,1.31875,1.6,,,,,,,,,,,,,950,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
626249,8,10.75,0,0,0,0,0.1,0.05,,,,0,1994-07-22,F,False,False,canada,gatineau,YND,45.521,-75.564,2023-02-28,31,950,0.0,,,,1.3458333333333334,1.3333333333333333,,,,,,,,,,,,,950,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
626318,9,10.444444444444445,2,2,0,3,0.075,0.1375,112.47,124.0,3.5,2,1968-12-17,F,True,False,usa,new york,JFK,40.64,-73.779,2023-02-28,56,950,0.4444444444444444,0.0,Allegiant Air,LCK,1.3074074074074074,1.5,3.5,1.0,0.5,1.0,1.0,0.6666666666666666,5.26726796875,0.5,1.3333333333333333,,True,True,950,4,546.47,5,2,1.0,8.0,Low,2185.88,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
626329,8,15.5,1,1,0,1,0.3,0.125,165.84,203.0,2.0,1,1979-01-08,F,False,False,usa,little rock,LIT,34.729,-92.224,2023-02-28,46,950,0.25,0.0,United Airlines,UGN,1.9333333333333333,1.3333333333333333,4.0,1.0,1.0,1.0,1.0,1.0,6.117855034722222,0.0,2.0,,,,950,2,571.84,5,1,1.0,7.0,Low,1143.68,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
626519,8,17.375,3,2,0,3,0.2,,223.89333333333335,189.0,2.5,3,1980-03-07,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-28,45,950,0.625,0.0,Allegiant Air,CLT,2.1395833333333334,1.6,3.3333333333333335,1.0,0.0,1.0,1.0,0.6666666666666666,6.846008506944444,0.2,1.6666666666666667,,True,,950,5,696.3933333333333,5,3,2.0,10.0,Medium,3481.9666666666667,Med,Loyal Low,✈️ Free Flight Upgrade
626520,8,22.0,2,2,0,2,0.1,,155.385,236.0,0.5,2,1978-04-21,F,False,False,canada,gatineau,YND,45.521,-75.564,2023-02-28,47,950,0.5,0.0,AirTran Airways,DCA,2.7104166666666667,1.6,2.0,0.5,0.0,1.5,1.5,1.0,8.432973350694445,0.0,2.0,,True,,950,4,273.385,5,2,1.0,8.0,Low,1093.54,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
626558,8,9.375,0,0,0,0,0.15,0.2,,,,0,1991-08-28,F,False,False,usa,st. petersburg,PIE,27.911,-82.687,2023-02-28,34,950,0.0,,,,1.1854166666666668,1.6,,,,,,,,,,,,,950,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
626587,8,20.5,0,1,0,1,0.35,0.05,,77.0,9.0,0,2006-06-11,M,False,False,usa,lincoln,LNK,40.851,-96.759,2023-02-28,19,950,0.125,0.0,,,2.566666666666667,1.6,,,,,1.0,1.0,4.275,0.0,1.0,,,,950,1,693.0,5,1,2.0,8.0,Low,693.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
626645,8,20.125,3,3,0,3,0.16666666666666666,0.15,919.0733333333334,224.0,4.333333333333333,3,1967-08-28,M,False,False,usa,salt lake city,SLC,40.788,-111.978,2023-02-28,58,950,0.75,0.0,Delta Air Lines,BWI,2.4875,2.6666666666666665,5.666666666666667,1.0,0.6666666666666666,2.0,2.0,1.0,7.302518576388889,0.3333333333333333,2.0,,True,,950,6,1889.74,5,4,5.0,14.0,High,11338.44,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
626986,8,18.375,6,6,0,6,,,237.135,202.83333333333334,4.166666666666667,4,1967-08-11,F,True,False,canada,hamilton,YHM,43.173,-79.935,2023-02-28,58,950,1.5,0.0,Delta Air Lines,JFK,2.3041666666666667,1.6,5.666666666666667,1.0,0.16666666666666666,1.0,1.0,1.0,7.075786342592592,0.0,2.0,,True,True,950,12,1082.273888888889,5,5,4.0,14.0,High,12987.286666666667,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
627041,8,14.0,2,1,0,2,0.16666666666666666,0.05,260.575,63.0,2.0,2,1982-09-15,F,False,False,canada,gatineau,YND,45.521,-75.564,2023-02-28,43,950,0.375,0.0,AirTran Airways,MDW,1.7458333333333333,1.6,2.0,1.0,0.0,1.0,1.0,0.5,10.796193923611112,0.0,1.5,,True,,950,3,386.575,5,2,1.0,8.0,Low,1159.725,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
627158,8,10.5,3,1,0,3,0.2,0.1,415.8333333333333,142.0,1.0,2,1975-06-14,M,True,True,usa,houston,IAH,29.98,-95.34,2023-02-28,50,950,0.5,0.0,American Airlines,LUF,1.3270833333333334,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,7.206235243055556,0.0,1.3333333333333333,,True,True,950,4,557.8333333333333,5,2,1.0,8.0,Low,2231.333333333333,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
627176,8,33.75,2,3,1,4,0.175,0.1,85.215,203.0,3.3333333333333335,2,1975-09-24,F,False,False,usa,indianapolis,IND,39.717,-86.294,2023-02-28,50,950,0.625,0.2,AirTran Airways,CMH,13.712388395833333,1.3333333333333333,2.5,1.0,0.5,1.0,1.0,0.75,7.158579340277778,0.0,1.25,,True,,950,5,761.8816666666668,5,3,2.0,10.0,Medium,3809.4083333333338,Med,Business Flyer,🧳 Free Checked Bag + Flexible Booking
627436,9,20.333333333333332,2,2,0,2,0.1,0.1,212.915,171.0,4.5,2,1975-11-24,F,False,False,usa,chicago,MDW,41.786,-87.752,2023-02-28,49,950,0.4444444444444444,0.0,Air Canada,DAL,2.511111111111111,1.5,6.5,1.0,0.5,1.0,1.0,1.0,6.763941232638889,0.0,2.0,,True,,950,4,982.415,5,2,3.0,10.0,Medium,3929.66,Med,General - Moderate Traveler,🤝 Small Partner Discount
627451,8,10.625,3,1,0,3,0.075,0.1,376.81666666666666,171.0,2.0,2,1975-03-10,F,True,False,usa,san antonio,RND,29.529,-98.279,2023-02-28,50,950,0.5,0.0,Allegiant Air,CLT,1.3145833333333332,1.3333333333333333,2.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,6.6303890625,0.25,1.3333333333333333,,True,True,950,4,718.8166666666666,5,2,2.0,9.0,Medium,2875.2666666666664,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
627475,8,11.125,0,0,0,0,,0.05,,,,0,2006-10-07,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-02-28,18,950,0.0,,,,1.3958333333333333,1.3333333333333333,,,,,,,,,,,,,950,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
627518,8,12.25,1,1,0,1,0.05,,1035.3,159.0,3.0,1,2006-02-11,F,False,True,usa,anchorage,ANC,61.174,-149.996,2023-02-28,19,950,0.25,0.0,JetBlue Airways,CLT,1.5208333333333333,1.3333333333333333,5.0,1.0,1.0,1.0,1.0,1.0,9.390255729166666,0.5,2.0,,,True,950,2,1512.3,5,1,5.0,11.0,Medium,3024.6,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
627617,8,15.0,1,2,0,2,0.1,,286.96,128.0,3.0,1,2003-03-01,F,True,False,usa,laredo,LRD,27.544,-99.461,2023-03-01,22,949,0.375,0.0,Southwest Airlines,BNA,1.8541666666666667,2.0,2.0,1.0,0.0,1.0,1.0,1.0,53.24313880208334,0.3333333333333333,1.5,,True,True,949,3,670.96,5,2,2.0,9.0,Medium,2012.88,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
627729,8,13.0,0,0,0,0,0.25,0.2,,,,0,2000-06-17,F,False,True,canada,toronto,YKZ,43.862,-79.37,2023-03-01,25,949,0.0,,,,1.5895833333333333,2.0,,,,,,,,,,,,True,949,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
627889,8,9.375,1,2,0,2,0.125,,116.28,201.5,4.5,1,1967-02-03,F,True,False,usa,cleveland,CLE,41.412,-81.85,2023-03-01,58,949,0.375,0.0,British Airways,JFK,1.1729166666666666,2.0,5.0,1.0,1.0,1.0,1.0,1.0,7.684432552083333,0.0,1.5,,True,True,949,3,1023.03,5,2,3.0,10.0,Medium,3069.09,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
627893,8,25.75,2,3,0,3,0.15,,260.54,197.33333333333334,3.0,1,1992-03-09,F,False,False,usa,new york,JFK,40.64,-73.779,2023-03-01,33,949,0.625,0.0,Delta Air Lines,SAT,3.19375,1.6,2.0,1.0,1.0,1.0,1.3333333333333333,1.0,8.849755497685186,0.2,1.6666666666666667,,True,,949,5,852.54,5,3,3.0,11.0,Medium,4262.7,Med,Loyal Low,✈️ Free Flight Upgrade
627972,8,13.125,2,3,0,3,,0.075,191.075,131.0,5.333333333333333,2,1985-11-06,F,True,True,usa,memphis,MEM,35.042,-89.977,2023-03-01,39,949,0.625,0.0,Southwest Airlines,DAL,1.6375,1.6,4.0,1.0,0.5,1.0,1.0,1.0,8.7516578125,0.2,1.6666666666666667,,True,True,949,5,889.7416666666666,5,3,3.0,11.0,Medium,4448.708333333333,Med,Loyal Low,✈️ Free Flight Upgrade
628023,8,16.625,3,2,0,3,,0.2,534.7633333333333,462.0,1.0,2,1976-08-06,F,True,False,usa,el paso,BIF,31.849,-106.38,2023-03-01,49,949,0.625,0.0,Delta Air Lines,LGA,2.066666666666667,2.0,2.3333333333333335,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,6.88921328125,0.0,1.6666666666666667,,True,True,949,5,996.7633333333333,5,3,3.0,11.0,Medium,4983.816666666667,Med,Loyal Low,✈️ Free Flight Upgrade
628033,8,15.5,3,3,0,4,0.125,,414.96666666666664,174.66666666666666,5.0,3,1990-05-06,M,True,True,usa,st. petersburg,PIE,27.911,-82.687,2023-03-01,35,949,0.75,0.0,American Airlines,LSQ,1.9145833333333333,1.6,1.6666666666666667,1.0,0.0,1.0,1.6666666666666667,0.75,8.548455381944445,0.3333333333333333,1.5,,True,True,949,6,1288.3,5,4,4.0,13.0,High,7729.799999999999,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
628570,8,17.375,5,4,0,5,0.2,0.2,311.912,140.75,5.0,5,1979-09-04,F,False,True,usa,columbus,LCK,39.814,-82.928,2023-03-01,46,949,1.125,0.0,Air Canada,LGA,2.154166666666667,2.6666666666666665,3.75,0.8,0.2,1.2,1.25,0.8,9.213338411458333,0.2222222222222222,1.8,,True,True,949,9,1015.662,5,5,3.0,13.0,Medium,9140.958,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
628653,8,19.0,3,2,0,3,,0.15,318.0,179.0,5.5,3,1982-04-25,F,True,False,usa,sacramento,MHR,38.554,-121.297,2023-03-01,43,949,0.625,0.0,Air Canada,LGA,2.3604166666666666,2.6666666666666665,5.333333333333333,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,6.329736284722222,0.2,1.6666666666666667,,True,True,949,5,1302.5,5,3,4.0,12.0,Medium,6512.5,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
628671,8,11.75,2,2,0,2,0.075,0.1,481.415,87.0,2.5,2,1988-01-27,F,False,True,usa,new york,JFK,40.64,-73.779,2023-03-01,37,949,0.5,0.0,Ryanair,EFD,1.4625,1.6,3.5,1.0,1.0,1.5,1.5,1.0,7.610000520833333,0.25,2.0,,True,True,949,4,698.915,5,2,2.0,9.0,Medium,2795.66,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
628694,9,11.555555555555555,1,2,0,2,0.05,0.1,415.12,89.5,5.5,1,1977-11-15,F,True,False,usa,tucson,DMA,32.166,-110.883,2023-03-01,47,949,0.3333333333333333,0.0,American Airlines,IND,1.424074074074074,1.8,6.0,1.0,1.0,1.0,1.0,1.0,9.810019965277778,0.3333333333333333,1.5,,True,True,949,3,907.37,5,2,3.0,10.0,Medium,2722.11,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
628752,8,18.75,2,1,0,2,0.1,,359.68,138.0,2.0,2,1978-12-05,F,False,True,usa,birmingham,BHM,33.563,-86.753,2023-03-01,46,949,0.375,0.0,American Airlines,PNE,2.30625,1.6,4.0,1.0,1.0,1.0,1.0,0.5,5.662569791666667,0.3333333333333333,1.5,,True,True,949,3,635.6800000000001,5,2,2.0,9.0,Medium,1907.0400000000002,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
628762,8,10.125,0,1,0,1,,,,53.0,8.0,0,2006-12-20,F,False,True,usa,los angeles,LAX,33.942,-118.408,2023-03-01,18,949,0.125,0.0,,,1.2541666666666667,2.0,,,,,1.0,1.0,3.775,0.0,1.0,,,True,949,1,424.0,5,1,1.0,7.0,Low,424.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
629345,9,22.77777777777778,0,1,0,1,0.15,0.2,,549.0,12.0,0,2006-02-04,F,False,False,usa,new orleans,NBG,29.825,-90.035,2023-03-01,19,949,0.1111111111111111,0.0,,,2.8203703703703704,2.25,,,,,1.0,1.0,2.911111111111111,0.0,1.0,,,,949,1,6588.0,5,1,5.0,11.0,Medium,6588.0,High,General - Potential Loyal,📈 Early Loyalty Access Offer
629647,8,19.75,2,2,0,2,0.15,0.15,172.125,107.5,2.5,2,1990-03-01,F,False,False,usa,new york,LGA,40.777,-73.872,2023-03-01,35,949,0.5,0.0,Air Canada,DEN,2.45,1.6,2.0,0.5,1.0,1.0,1.0,1.0,8.258854774305556,0.25,2.0,,True,,949,4,440.875,5,2,1.0,8.0,Low,1763.5,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
629701,8,17.5,3,4,0,4,0.26666666666666666,,396.63,193.5,3.5,3,1992-07-26,F,False,False,usa,houston,HOU,29.645,-95.279,2023-03-01,33,949,0.875,0.0,Air Canada,JFK,2.1729166666666666,2.0,3.6666666666666665,1.0,0.3333333333333333,1.0,1.0,1.0,6.474169574652778,0.0,1.75,,True,,949,7,1073.88,5,4,4.0,13.0,High,7517.160000000001,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
629725,8,13.0,3,1,0,3,0.3,0.2,216.79333333333332,185.0,1.0,3,1978-06-19,F,False,False,usa,atlanta,ATL,33.64,-84.427,2023-03-01,47,949,0.5,0.0,American Airlines,LGA,1.5916666666666668,1.6,2.3333333333333335,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,6.278036284722222,0.25,1.3333333333333333,,True,,949,4,401.7933333333333,5,2,1.0,8.0,Low,1607.1733333333332,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
629747,8,12.375,0,0,0,0,0.2,0.15,,,,0,2005-03-18,F,False,False,usa,milwaukee,MKE,42.947,-87.896,2023-03-01,20,949,0.0,,,,1.5354166666666667,2.0,,,,,,,,,,,,,949,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
629803,8,19.625,3,2,0,3,0.1,0.15,453.80333333333334,163.0,2.5,2,1983-04-15,M,False,True,usa,tulsa,TUL,36.198,-95.888,2023-03-01,42,949,0.625,0.0,Delta Air Lines,FAT,2.40625,1.6,3.0,1.0,1.0,1.3333333333333333,1.5,0.6666666666666666,8.238182638888889,0.4,1.6666666666666667,,True,True,949,5,861.3033333333333,5,3,3.0,11.0,Medium,4306.516666666666,Med,Loyal Low,✈️ Free Flight Upgrade
629812,8,11.0,1,1,1,2,,0.08333333333333333,674.06,426.0,7.0,1,2004-12-06,M,False,False,usa,riverside,RIV,33.881,-117.259,2023-03-01,20,949,0.25,0.5,Delta Air Lines,OPF,3.7129574520833333,1.6,8.0,1.0,0.0,1.0,1.0,0.5,196.8571015625,0.0,1.0,True,,,949,2,3656.06,5,1,5.0,11.0,Medium,7312.12,High,General - Potential Loyal,📈 Early Loyalty Access Offer
629877,8,12.0,2,2,0,2,0.075,,300.58,151.5,9.5,1,1979-09-13,F,True,False,canada,halifax,YHZ,44.881,-63.509,2023-03-02,46,948,0.5,0.0,Ryanair,UGN,1.49375,1.6,11.0,1.0,0.5,1.5,1.5,1.0,5.929915277777778,0.0,2.0,,True,True,948,4,1739.83,5,2,5.0,12.0,Medium,6959.32,High,General - Potential Loyal,📈 Early Loyalty Access Offer
629952,8,28.75,3,3,0,3,,0.05,404.79,277.6666666666667,1.6666666666666667,3,1978-08-05,F,False,False,usa,cincinnati,CVG,39.046,-84.662,2023-03-02,47,948,0.75,0.0,Air New Zealand,HLZ,3.575,2.0,3.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,6.704688773148148,0.0,2.0,,True,,948,6,867.5677777777778,5,4,3.0,12.0,Medium,5205.406666666667,Med,Loyal Low,✈️ Free Flight Upgrade
630039,8,12.75,1,1,0,1,,0.1,182.36,334.0,3.0,1,1983-11-20,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-03-02,41,948,0.25,0.0,Allegiant Air,ELP,1.59375,1.6,4.0,1.0,0.0,1.0,1.0,1.0,11.677055902777777,0.0,2.0,,,,948,2,1184.3600000000001,5,1,4.0,10.0,Medium,2368.7200000000003,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
630097,8,14.25,2,3,0,3,0.25,0.075,587.7,202.33333333333334,3.3333333333333335,2,1979-05-06,F,True,False,usa,santa ana,SNA,33.676,-117.868,2023-03-02,46,948,0.625,0.0,Cubana de Aviación,UGN,1.7520833333333334,2.0,3.5,1.0,1.0,1.0,1.0,1.0,6.276202256944445,0.0,1.6666666666666667,,True,True,948,5,1262.1444444444446,5,3,4.0,12.0,Medium,6310.722222222223,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
630176,8,23.75,1,1,0,1,0.125,,597.57,108.0,0.0,1,1971-10-15,F,True,True,usa,montgomery,MXF,32.379,-86.362,2023-03-02,53,948,0.25,0.0,WestJet,YYC,2.9458333333333333,1.6,2.0,1.0,0.0,1.0,1.0,1.0,8.8305109375,0.0,2.0,,,True,948,2,597.57,5,1,1.0,7.0,Low,1195.14,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
630178,9,7.888888888888889,1,1,0,1,0.125,0.1,293.99,329.0,3.0,1,1983-12-10,F,True,False,usa,st. petersburg,SPG,27.765,-82.627,2023-03-02,41,948,0.2222222222222222,0.0,American Airlines,SAT,0.9851851851851852,1.8,5.0,1.0,1.0,1.0,1.0,1.0,7.905836111111111,0.0,2.0,,,True,948,2,1280.99,5,1,4.0,10.0,Medium,2561.98,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
630267,8,13.375,1,2,0,2,0.1,0.075,158.1,200.0,10.0,1,2005-09-11,F,False,True,usa,corpus christi,CRP,27.77,-97.501,2023-03-02,20,948,0.375,0.0,American Airlines,TIK,1.6645833333333333,2.6666666666666665,10.0,1.0,1.0,1.0,1.5,1.0,6.692561371527778,0.0,1.5,,True,True,948,3,2158.1,5,2,5.0,12.0,Medium,6474.299999999999,High,General - Potential Loyal,📈 Early Loyalty Access Offer
630607,8,5.5,0,0,0,0,0.1,,,,,0,1997-03-20,F,False,False,usa,seattle,BFI,47.53,-122.302,2023-03-02,28,948,0.0,,,,0.6791666666666667,1.6,,,,,,,,,,,,,948,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
