user,total_sessions,avg_click_per_sesssion,flights_booked_success,hotels_booked_success,cancellations_count,trip_touched,avg_flight_discount_amount,avg_hotel_discount_amount,avg_flight_base_fare_usd,avg_hotel_price_per_room_night_usd,avg_hotel_night,distinct_airlines_used,birthdate,gender,is_married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age_years,tenure_days,conversion_rate_per_session,cancellation_rate_on_bookings,preferred_airline,preferred_destination,avg_session_duration_min,sessions_per_month,avg_trip_length_days,return_flight_ratio,avg_checked_bags,avg_seats,avg_rooms_per_booking,hotel_booking_ratio,avg_checkin_gap_days,promo_responsiveness,loyalty_index,is_high_canceller,is_multi_booker,is_family_traveler
584034,8,12.875,3,3,0,3,0.075,0.15,377.0733333333333,239.33333333333334,1.6666666666666667,3,1984-12-06,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-09,40,969,0.75,0.0,American Airlines,SJI,1.61875,1.6,3.3333333333333335,1.0,1.0,1.0,1.0,1.0,8.147841782407408,0.16666666666666666,2.0,,True,
584115,8,21.625,1,2,1,4,0.08333333333333333,,4721.63,126.5,3.5,1,1987-11-01,F,False,True,usa,houston,IAH,29.98,-95.34,2023-02-09,37,969,0.375,0.3333333333333333,China Southern Airlines,TPE,13.950842485416667,1.3333333333333333,14.0,1.0,1.0,2.0,1.5,0.5,8.976041666666667,0.0,0.75,True,True,True
584134,8,15.875,2,2,0,2,0.1,,577.625,270.5,1.5,2,1984-02-01,F,False,True,usa,reno,RNO,39.498,-119.768,2023-02-09,41,969,0.5,0.0,Air Transat,IND,1.9416666666666667,2.0,2.5,1.0,0.0,1.0,1.0,1.0,6.098297395833334,0.0,2.0,,True,True
584185,8,10.25,1,1,0,1,,0.08333333333333333,127.09,82.0,0.0,1,1975-08-11,F,True,True,usa,winston-salem,INT,36.134,-80.222,2023-02-09,50,969,0.25,0.0,Norwegian Air Shuttle,JFK,1.25625,1.3333333333333333,2.0,1.0,2.0,1.0,1.0,1.0,7.8718159722222225,0.5,2.0,,,True
584217,8,8.375,0,0,0,0,0.11666666666666667,0.1,,,,0,1971-10-13,F,False,False,usa,brownsville,BRO,25.907,-97.426,2023-02-09,53,969,0.0,,,,1.0291666666666666,2.0,,,,,,,,,,,,
584241,8,7.375,0,2,0,2,0.05,0.125,,127.5,3.0,0,1967-11-13,F,False,True,usa,charlotte,CLT,35.214,-80.943,2023-02-09,57,969,0.25,0.0,,,0.9083333333333333,2.0,,,,,2.0,1.0,3.7270833333333333,0.0,1.0,,,True
584247,8,11.5,3,3,0,3,0.15,,658.89,329.6666666666667,1.0,3,1985-04-14,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-02-09,40,969,0.75,0.0,JetBlue Airways,AUS,1.4229166666666666,1.6,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,8.730047800925925,0.0,2.0,,True,
584288,9,20.555555555555557,5,5,0,5,0.125,0.075,360.624,171.6,2.6,5,1986-07-17,F,False,False,usa,tallahassee,TLH,30.396,-84.35,2023-02-09,39,969,1.1111111111111112,0.0,Air Canada,JFK,2.535185185185185,1.8,3.75,0.8,0.8,1.2,1.2,1.0,9.353866388888889,0.3,2.0,,True,
584423,8,11.75,2,2,0,2,,0.05,278.44,97.5,2.0,2,1989-04-20,F,False,False,usa,tampa,TPA,27.975,-82.533,2023-02-10,36,968,0.5,0.0,American Airlines,DAL,1.4416666666666667,1.3333333333333333,3.5,1.0,0.0,1.0,1.0,1.0,4.931777777777778,0.25,2.0,,True,
584459,8,8.75,1,2,0,2,0.15,,346.13,244.5,6.5,1,1986-09-10,F,True,True,usa,richmond,RIC,37.505,-77.319,2023-02-10,39,968,0.375,0.0,Alaska Airlines,AUS,1.1083333333333334,1.3333333333333333,11.0,1.0,1.0,1.0,1.0,1.0,8.525748090277778,0.0,1.5,,True,True
584525,8,29.25,6,5,0,7,0.175,0.16666666666666666,287.9716666666667,117.2,8.6,6,1973-11-13,F,False,False,usa,new york,LGA,40.777,-73.872,2023-02-10,51,968,1.375,0.0,Air Canada,CMH,3.625,1.3333333333333333,5.5,1.0,0.5,1.1666666666666667,1.2,0.7142857142857143,7.947957048611111,0.09090909090909091,1.5714285714285714,,True,
584530,8,20.5,4,4,0,4,0.15,0.075,799.1175,128.25,5.25,2,1981-02-01,F,True,True,usa,brownsville,BRO,25.907,-97.426,2023-02-10,44,968,1.0,0.0,American Airlines,BFI,2.54375,1.3333333333333333,6.75,1.0,1.0,1.5,1.5,1.0,6.689841796875,0.375,2.0,,True,True
584531,8,14.125,2,2,0,2,0.1,0.1,227.675,401.0,2.5,1,1979-08-14,M,True,True,usa,shreveport,BAD,32.502,-93.663,2023-02-10,46,968,0.5,0.0,Delta Air Lines,MEM,1.7458333333333333,2.0,3.5,1.0,0.5,1.0,1.0,1.0,8.291181770833333,0.25,2.0,,True,True
584537,8,18.25,4,4,0,5,0.15,0.2,215.765,203.75,1.5,4,1974-07-23,F,True,False,usa,el paso,BIF,31.849,-106.38,2023-02-10,51,968,1.0,0.0,Alaska Airlines,AUS,2.2729166666666667,1.3333333333333333,3.5,1.0,0.5,1.0,1.0,0.8,7.271077864583333,0.125,1.6,,True,True
584549,11,38.54545454545455,2,4,1,5,0.18,0.2,160.415,167.0,3.75,2,1969-03-04,F,False,False,usa,st. louis,STL,38.748,-90.36,2023-02-10,56,968,0.5454545454545454,0.16666666666666666,Air China,IAH,13.416666666666666,2.2,3.0,0.5,0.5,1.0,1.25,0.8,7.726096657986111,0.3333333333333333,1.2,,True,
584591,8,17.25,3,3,0,3,0.2,0.2,119.54666666666667,117.33333333333333,0.3333333333333333,3,1982-07-19,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-10,43,968,0.75,0.0,Air Canada,ORD,2.154166666666667,1.6,1.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,5.39225162037037,0.0,2.0,,True,
584666,9,21.88888888888889,3,4,0,4,0.1,,173.66,164.25,2.5,3,1973-09-19,M,True,False,usa,milwaukee,MKE,42.947,-87.896,2023-02-10,52,968,0.7777777777777778,0.0,Allegiant Air,BNA,2.6685185185185185,1.8,4.0,1.0,1.6666666666666667,1.6666666666666667,1.5,1.0,6.456461241319444,0.0,1.75,,True,True
584787,9,41.0,1,2,1,4,0.13333333333333333,0.1,130.73,123.0,9.5,1,1958-07-21,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-02-10,67,968,0.3333333333333333,0.3333333333333333,American Airlines,DMA,15.661111111111111,1.8,2.0,1.0,0.0,1.0,1.5,0.5,19.104861111111113,0.0,0.75,True,True,True
584843,9,30.0,2,2,1,3,0.1,0.15,699.845,88.5,2.5,2,1968-07-03,F,True,True,usa,san diego,SAN,32.733,-117.189,2023-02-10,57,968,0.4444444444444444,0.25,Air Canada,BWI,7.392512757407407,1.8,3.5,1.0,0.0,1.0,1.0,0.6666666666666666,10.256602864583334,0.0,1.3333333333333333,,True,True
584844,8,13.875,3,3,0,3,0.1,0.35,535.1233333333333,86.0,2.3333333333333335,3,1980-11-12,F,False,False,usa,oakland,OAK,37.721,-122.221,2023-02-10,44,968,0.75,0.0,Kenmore Air,BFI,1.7208333333333332,1.3333333333333333,3.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,9.571239930555556,0.16666666666666666,2.0,,True,
584875,8,20.625,3,3,0,3,0.1,,744.38,329.6666666666667,3.6666666666666665,2,1983-10-13,F,True,False,usa,las vegas,LAS,36.08,-115.152,2023-02-10,41,968,0.75,0.0,Allegiant Air,PHL,2.54375,1.6,5.333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,9.040797337962964,0.0,2.0,,True,True
584912,8,13.375,4,3,0,4,,0.1,458.2625,183.33333333333334,1.6666666666666667,3,1987-03-21,F,False,False,usa,tucson,DMA,32.166,-110.883,2023-02-10,38,968,0.875,0.0,Delta Air Lines,HLZ,1.66875,1.3333333333333333,4.25,1.0,0.5,1.0,1.0,0.75,8.080954282407408,0.0,1.75,,True,
584977,8,22.0,3,3,0,3,0.1125,0.125,429.46,229.66666666666666,3.0,3,1978-02-18,M,False,False,usa,fort worth,FTW,32.82,-97.362,2023-02-10,47,968,0.75,0.0,Air Canada,IAH,2.71875,1.3333333333333333,4.333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,8.79869670138889,0.16666666666666666,2.0,,True,
584998,8,24.125,2,4,0,4,0.1,0.1,313.195,108.0,6.0,2,1968-05-20,F,True,False,usa,lincoln,LNK,40.851,-96.759,2023-02-10,57,968,0.75,0.0,Alitalia,HOU,2.9645833333333336,1.3333333333333333,7.0,1.0,1.5,1.0,1.25,1.0,8.396873263888889,0.16666666666666666,1.5,,True,True
585138,8,6.625,0,0,0,0,0.125,0.075,,,,0,1957-12-24,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-02-10,67,968,0.0,,,,0.825,1.6,,,,,,,,,,,,True
585169,8,11.875,0,0,0,0,,,,,,0,1989-04-07,M,True,True,usa,los angeles,LAX,33.942,-118.408,2023-02-10,36,968,0.0,,,,1.4916666666666667,1.6,,,,,,,,,,,,True
585187,8,20.0,3,3,0,3,0.15,0.15,337.59,99.33333333333333,1.3333333333333333,3,1967-04-27,F,True,False,usa,philadelphia,PHL,39.872,-75.241,2023-02-10,58,968,0.75,0.0,American Airlines,LGA,2.4520833333333334,1.6,2.3333333333333335,1.0,1.0,1.0,1.0,1.0,6.80957505787037,0.3333333333333333,2.0,,True,True
585231,8,13.25,0,0,0,0,,0.05,,,,0,1974-12-15,M,False,False,usa,new york,LGA,40.777,-73.872,2023-02-10,50,968,0.0,,,,1.6229166666666666,1.3333333333333333,,,,,,,,,,,,
585248,8,11.0,1,1,0,1,,,394.55,121.0,1.0,1,1975-12-12,F,True,True,usa,el paso,ELP,31.807,-106.378,2023-02-10,49,968,0.25,0.0,American Airlines,YYC,1.3645833333333333,1.6,3.0,1.0,0.0,1.0,1.0,1.0,8.239393229166666,0.0,2.0,,,True
585250,8,9.875,0,0,0,0,0.125,0.05,,,,0,1977-03-15,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-10,48,968,0.0,,,,1.2229166666666667,2.6666666666666665,,,,,,,,,,,,
585310,8,13.625,3,3,0,3,,,375.50333333333333,285.0,2.0,2,1989-01-24,F,False,False,canada,toronto,YZD,43.742,-79.466,2023-02-10,36,968,0.75,0.0,Delta Air Lines,BIF,1.6895833333333334,1.3333333333333333,3.0,1.0,0.6666666666666666,1.0,1.0,1.0,6.119844328703704,0.0,2.0,,True,
585361,8,20.625,0,0,0,0,0.05,0.15,,,,0,2001-07-24,F,False,True,usa,new york,LGA,40.777,-73.872,2023-02-10,24,968,0.0,,,,2.564583333333333,1.3333333333333333,,,,,,,,,,,,True
585492,8,13.875,1,1,0,1,0.1,,682.21,60.0,2.0,1,1978-11-05,F,False,False,usa,new york,LGA,40.777,-73.872,2023-02-10,46,968,0.25,0.0,Alaska Airlines,SAN,1.725,1.3333333333333333,4.0,1.0,0.0,1.0,1.0,1.0,9.305052777777778,0.5,2.0,,,
585522,8,12.125,0,0,0,0,0.05,,,,,0,1956-05-17,M,True,False,usa,phoenix,LUF,33.535,-112.383,2023-02-10,69,968,0.0,,,,1.5145833333333334,1.3333333333333333,,,,,,,,,,,,True
585583,9,10.555555555555555,2,2,0,2,0.2,,217.51,110.0,1.5,2,1986-07-10,F,False,True,usa,milwaukee,MKE,42.947,-87.896,2023-02-10,39,968,0.4444444444444444,0.0,Air Canada,DCA,1.3222222222222222,2.25,3.5,1.0,0.0,1.5,1.5,1.0,8.942572916666666,0.0,2.0,,True,True
585585,8,20.375,7,7,0,7,0.2,0.1,545.7628571428571,207.57142857142858,4.142857142857143,7,1977-05-06,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-10,48,968,1.75,0.0,Air Canada,MDW,2.50625,1.3333333333333333,5.5,0.8571428571428571,0.2857142857142857,1.4285714285714286,1.4285714285714286,1.0,7.487009722222222,0.07142857142857142,2.0,,True,
585595,8,14.25,2,1,0,2,0.15,0.05,1452.525,270.0,2.0,2,1980-06-18,F,False,False,usa,washington,IAD,38.944,-77.456,2023-02-10,45,968,0.375,0.0,All Nippon Airways,ITM,1.76875,1.3333333333333333,9.5,1.0,0.5,1.0,1.0,0.5,16.9544359375,0.0,1.5,,True,
585650,8,49.625,1,3,1,4,0.1,0.15,161.59,248.66666666666666,5.0,1,1992-09-16,F,False,False,usa,portland,PDX,45.589,-122.597,2023-02-10,33,968,0.5,0.25,Cebu Pacific,SJI,18.402083333333334,1.3333333333333333,3.0,1.0,0.0,1.0,1.3333333333333333,0.75,9.730725925925926,0.5,1.0,,True,
585717,8,18.875,2,1,0,2,,0.175,394.845,100.0,3.0,2,2004-03-06,M,False,False,usa,houston,HOU,29.645,-95.279,2023-02-10,21,968,0.375,0.0,Air New Zealand,HLZ,2.345833333333333,1.6,7.0,1.0,0.0,1.0,1.0,0.5,6.668543055555555,0.0,1.5,,True,
585722,8,22.75,2,3,0,3,0.05,0.1,472.76,167.66666666666666,2.0,2,1989-12-20,F,True,False,canada,montreal,YMX,45.68,-74.039,2023-02-10,35,968,0.625,0.0,Southwest Airlines,LSQ,2.8291666666666666,1.3333333333333333,3.0,1.0,0.5,1.0,1.0,1.0,9.892349247685186,0.4,1.6666666666666667,,True,True
585745,8,22.0,4,3,0,4,0.125,0.1,315.655,211.66666666666666,2.3333333333333335,4,1976-11-07,F,True,False,usa,lubbock,LBB,33.664,-101.823,2023-02-10,48,968,0.875,0.0,Alaska Airlines,JFK,2.722916666666667,1.3333333333333333,3.0,1.0,0.0,1.0,1.0,0.75,6.772476273148148,0.14285714285714285,1.75,,True,True
585768,8,25.125,1,1,0,1,0.05,,742.71,272.0,2.0,1,1980-05-12,F,False,True,usa,san francisco,SFO,37.619,-122.375,2023-02-10,45,968,0.25,0.0,Air Canada,YOW,3.122916666666667,1.3333333333333333,4.0,1.0,1.0,1.0,1.0,1.0,5.875373958333333,0.0,2.0,,,True
585832,8,10.875,2,2,0,2,,0.2,264.41,177.5,2.0,2,1974-02-09,F,False,False,canada,hamilton,YHM,43.173,-79.935,2023-02-10,51,968,0.5,0.0,Air Canada,YKZ,1.3395833333333333,2.0,3.0,1.0,1.0,1.0,1.0,1.0,7.671154340277778,0.0,2.0,,True,
585882,8,16.0,2,3,0,3,,0.1,534.65,191.0,6.666666666666667,2,1974-06-18,F,True,False,usa,des moines,DSM,41.534,-93.663,2023-02-10,51,968,0.625,0.0,Air Canada,AUS,1.98125,1.3333333333333333,4.5,1.0,1.5,1.5,1.3333333333333333,1.0,8.057789872685186,0.2,1.6666666666666667,,True,True
585915,8,14.125,3,1,0,3,0.15,,282.0466666666667,193.0,4.0,2,1977-07-06,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-02-10,48,968,0.5,0.0,Southwest Airlines,MDW,1.76875,2.0,5.666666666666667,1.0,1.0,1.3333333333333333,2.0,0.3333333333333333,7.044265451388889,0.0,1.3333333333333333,,True,True
585946,8,15.375,1,2,0,2,0.08333333333333333,0.1,222.77,258.0,3.0,1,1976-09-01,F,True,False,usa,akron,AKR,41.038,-81.467,2023-02-10,49,968,0.375,0.0,Delta Air Lines,NCA,1.9020833333333333,1.6,4.0,1.0,0.0,1.0,1.0,1.0,5.757620052083333,0.3333333333333333,1.5,,True,True
585965,8,13.125,3,3,0,3,,0.05,267.19666666666666,125.0,3.0,2,1975-07-19,F,False,False,usa,fort worth,FTW,32.82,-97.362,2023-02-10,50,968,0.75,0.0,Delta Air Lines,DMA,1.6145833333333333,2.0,4.0,1.0,0.6666666666666666,1.0,1.0,1.0,9.223317997685186,0.0,2.0,,True,
585986,8,12.75,1,1,0,1,0.23333333333333334,,360.38,75.0,0.0,1,1979-07-03,M,True,True,canada,calgary,YYC,51.114,-114.02,2023-02-10,46,968,0.25,0.0,Delta Air Lines,NZY,1.5854166666666667,1.3333333333333333,2.0,1.0,0.0,1.0,1.0,1.0,10.917924479166667,0.0,2.0,,,True
586006,8,15.375,3,3,0,3,0.15,0.05,433.39,125.66666666666667,3.3333333333333335,2,1981-12-22,F,False,True,usa,los angeles,LAX,33.942,-118.408,2023-02-10,43,968,0.75,0.0,United Airlines,BOS,1.9166666666666667,1.6,4.666666666666667,1.0,1.0,1.0,1.0,1.0,11.12031255787037,0.0,2.0,,True,True
586038,8,16.875,4,4,0,4,,0.25,431.665,141.75,2.25,4,1997-04-12,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-02-10,28,968,1.0,0.0,American Airlines,CLT,2.11875,1.3333333333333333,3.75,1.0,0.75,1.0,1.0,1.0,10.07182009548611,0.125,2.0,,True,
586063,8,62.625,2,2,1,3,0.175,0.1,374.39,309.5,2.0,2,1980-07-21,M,False,False,canada,hamilton,YHM,43.173,-79.935,2023-02-10,45,968,0.5,0.25,Delta Air Lines,JFK,19.6625,2.0,3.5,1.0,0.0,1.5,1.5,0.6666666666666666,7.405713888888889,0.0,1.3333333333333333,,True,
586077,8,15.25,3,3,0,3,0.15,0.05,327.87666666666667,282.3333333333333,2.0,2,1975-10-22,F,True,False,usa,new york,JFK,40.64,-73.779,2023-02-10,49,968,0.75,0.0,American Airlines,DCA,1.88125,2.0,3.6666666666666665,1.0,0.0,1.0,1.0,1.0,7.18615474537037,0.0,2.0,,True,True
586096,8,12.75,3,4,0,4,0.15,0.1,363.29333333333335,184.75,2.0,2,1976-11-26,F,True,False,usa,chicago,ORD,41.979,-87.904,2023-02-10,48,968,0.875,0.0,American Airlines,LAX,1.5708333333333333,1.3333333333333333,4.333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,8.999735416666667,0.2857142857142857,1.75,,True,True
586122,8,12.625,2,2,0,2,0.3,,226.25,147.5,1.5,2,1972-07-19,M,True,False,usa,indianapolis,IND,39.717,-86.294,2023-02-10,53,968,0.5,0.0,American Airlines,DEN,1.56875,1.3333333333333333,2.5,1.0,0.0,1.0,1.0,1.0,12.857058854166667,0.0,2.0,,True,True
586124,8,17.125,2,2,0,2,0.1,0.11666666666666667,215.045,166.5,5.0,2,1981-05-10,M,False,False,usa,louisville,LOU,38.228,-85.664,2023-02-10,44,968,0.5,0.0,Southwest Airlines,DAL,2.129166666666667,2.0,6.5,1.0,1.0,1.0,1.0,1.0,7.784431510416667,0.25,2.0,,True,
586192,8,34.625,2,1,1,3,0.15,0.1,340.89,202.0,2.0,2,1975-04-12,F,True,False,usa,lincoln,LNK,40.851,-96.759,2023-02-10,50,968,0.375,0.3333333333333333,United Airlines,SFO,16.204166666666666,1.3333333333333333,6.5,1.0,0.5,1.0,1.0,0.3333333333333333,9.100405902777778,0.0,1.0,True,True,True
586251,8,40.5,3,2,1,4,,0.1,924.14,109.5,6.5,3,1988-06-12,F,False,True,usa,long beach,LGB,33.818,-118.151,2023-02-10,37,968,0.625,0.2,Air China,SZX,16.920833333333334,1.6,7.333333333333333,1.0,0.6666666666666666,1.0,1.0,0.5,7.9680984375,0.2,1.25,,True,True
586257,8,14.625,0,0,0,0,0.05,0.15,,,,0,2004-01-03,M,False,False,usa,norfolk,NGU,36.938,-76.289,2023-02-10,21,968,0.0,,,,1.84375,1.6,,,,,,,,,,,,
586270,9,12.444444444444445,1,2,0,2,0.05,0.13333333333333333,92.54,121.5,4.0,1,1988-09-12,F,False,True,usa,boston,BOS,42.364,-71.005,2023-02-10,37,968,0.3333333333333333,0.0,Lufthansa,YOW,1.5407407407407407,2.25,3.0,1.0,0.0,1.0,1.0,1.0,6.588663454861111,0.3333333333333333,1.5,,True,True
586272,8,40.25,2,1,1,3,0.1,0.1,330.08,136.0,2.0,1,2006-04-05,F,False,False,usa,colorado springs,COS,38.806,-104.7,2023-02-10,19,968,0.375,0.3333333333333333,American Airlines,YYC,16.90625,4.0,5.0,1.0,0.0,1.0,1.0,0.3333333333333333,10.427367534722222,0.0,1.0,True,True,
586312,8,15.125,3,3,0,3,,0.125,592.4533333333334,179.33333333333334,1.0,3,1979-10-22,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-10,45,968,0.75,0.0,Air Canada,FAT,1.8666666666666667,1.6,2.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,9.558199363425926,0.3333333333333333,2.0,,True,
586344,8,11.875,0,1,0,1,,0.15,,46.0,16.0,0,2006-02-18,F,False,False,canada,edmonton,YED,53.667,-113.467,2023-02-10,19,968,0.125,0.0,,,1.48125,1.3333333333333333,,,,,1.0,1.0,8.605555555555556,0.0,1.0,,,
586357,8,12.375,0,0,0,0,0.15,0.05,,,,0,2002-06-13,F,False,False,usa,san diego,SAN,32.733,-117.189,2023-02-10,23,968,0.0,,,,1.51875,2.0,,,,,,,,,,,,
586384,8,24.25,4,5,0,6,0.3,0.22499999999999995,258.255,198.6,5.0,3,1990-07-20,F,False,False,canada,toronto,YTZ,43.627,-79.396,2023-02-10,35,968,1.125,0.0,American Airlines,JFK,2.9770833333333333,1.3333333333333333,4.0,1.0,0.5,1.25,1.0,0.8333333333333334,5.716771111111111,0.3333333333333333,1.5,,True,
586458,8,8.25,0,0,0,0,0.05,0.25,,,,0,1954-03-20,F,True,False,usa,el paso,BIF,31.849,-106.38,2023-02-10,71,968,0.0,,,,1.0270833333333333,1.6,,,,,,,,,,,,True
586471,8,13.125,1,1,0,1,0.1,0.05,23.25,160.0,0.0,1,1976-03-16,F,False,False,usa,philadelphia,PNE,40.082,-75.011,2023-02-10,49,968,0.25,0.0,British Airways,JFK,1.625,1.6,2.0,1.0,1.0,1.0,1.0,1.0,3.763268923611111,0.5,2.0,,,
586631,8,12.5,2,1,0,2,0.3999999999999999,0.1,157.63,110.0,1.0,2,1988-11-07,F,False,True,usa,nashville,BNA,36.124,-86.678,2023-02-11,36,967,0.375,0.0,Allegiant Air,LCK,1.5416666666666667,1.6,6.0,1.0,1.0,1.0,1.0,0.5,11.129691493055555,0.0,1.5,,True,True
586637,8,18.125,3,4,0,4,0.1,0.1,270.50333333333333,194.5,3.75,3,1977-05-22,F,True,False,usa,chicago,MDW,41.786,-87.752,2023-02-11,48,967,0.875,0.0,Air Transat,CMH,2.247916666666667,1.3333333333333333,4.333333333333333,1.0,0.3333333333333333,1.6666666666666667,2.0,1.0,8.411982855902778,0.14285714285714285,1.75,,True,True
586644,8,12.375,2,3,0,3,0.18333333333333332,,304.705,182.66666666666666,3.0,2,1973-03-25,F,True,False,usa,philadelphia,PNE,40.082,-75.011,2023-02-11,52,967,0.625,0.0,Delta Air Lines,JFK,1.5270833333333333,1.6,2.5,1.0,0.0,1.0,1.0,1.0,7.600264351851852,0.0,1.6666666666666667,,True,True
586656,9,12.0,1,1,0,1,0.1,0.05,91.45,161.0,6.0,1,1978-07-28,F,True,False,canada,toronto,YTZ,43.627,-79.396,2023-02-11,47,967,0.2222222222222222,0.0,Bahamasair,CMH,1.5092592592592593,1.5,8.0,1.0,0.0,1.0,1.0,1.0,11.898784375,0.0,2.0,,,True
586672,8,14.0,4,3,0,4,0.3,0.05,373.915,100.66666666666667,3.0,4,1997-09-10,F,False,False,usa,baltimore,BWI,39.175,-76.668,2023-02-11,28,967,0.875,0.0,AirTran Airways,LGA,1.7354166666666666,2.0,4.0,1.0,0.5,1.25,1.0,0.75,6.126376273148148,0.14285714285714285,1.75,,True,
586701,8,24.625,3,4,0,4,0.275,0.2,200.83666666666667,185.5,4.25,3,1982-05-05,M,False,False,usa,philadelphia,PNE,40.082,-75.011,2023-02-11,43,967,0.875,0.0,Air France,AUS,3.06875,1.6,2.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,8.105989149305556,0.14285714285714285,1.75,,True,
586721,8,49.0,0,1,1,2,0.05,,,81.0,18.0,0,2006-10-21,F,False,False,usa,new york,LGA,40.777,-73.872,2023-02-11,18,967,0.125,1.0,,,18.6875,1.3333333333333333,,,,,1.0,0.5,5.002083333333333,0.0,0.5,True,,
586732,8,14.75,4,4,0,4,0.15,0.1,228.9975,153.0,3.75,3,1991-10-01,F,False,False,canada,london,YXU,43.036,-81.154,2023-02-11,34,967,1.0,0.0,JetBlue Airways,LGA,1.80625,1.3333333333333333,6.0,0.75,1.0,1.0,1.0,1.0,8.981837239583333,0.0,2.0,,True,
586762,8,15.75,3,3,0,3,0.15,0.25,607.43,146.66666666666666,6.333333333333333,2,1987-09-26,F,False,False,canada,montreal,YUL,45.468,-73.741,2023-02-11,38,967,0.75,0.0,United Airlines,BIF,1.9395833333333334,1.6,8.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,6.660233738425926,0.16666666666666666,2.0,,True,
586774,8,11.625,3,3,0,3,0.2,,320.35333333333335,148.33333333333334,1.6666666666666667,3,1984-04-13,F,True,True,usa,new york,LGA,40.777,-73.872,2023-02-11,41,967,0.75,0.0,Air New Zealand,HLZ,1.4395833333333332,2.0,3.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,9.547308969907407,0.16666666666666666,2.0,,True,True
586803,8,7.5,0,1,0,1,0.15,,,135.0,4.0,0,1988-03-06,F,True,True,usa,corpus christi,CRP,27.77,-97.501,2023-02-11,37,967,0.125,0.0,,,0.9375,1.6,,,,,2.0,1.0,7.629861111111111,0.0,1.0,,,True
586811,9,11.777777777777779,4,2,0,4,0.275,0.05,172.67,135.5,2.0,4,1981-08-01,F,False,True,usa,baltimore,BWI,39.175,-76.668,2023-02-11,44,967,0.6666666666666666,0.0,Air Saint Pierre,DEN,1.4574074074074075,1.5,8.0,1.0,0.5,1.0,1.0,0.5,7.457996354166666,0.0,1.5,,True,True
586820,8,21.25,4,3,0,4,0.13333333333333333,0.11666666666666667,291.1725,373.6666666666667,7.0,4,1981-06-03,F,True,False,canada,toronto,YYZ,43.677,-79.631,2023-02-11,44,967,0.875,0.0,Air Canada,CLT,2.65,1.6,6.75,1.0,0.25,1.75,1.6666666666666667,0.75,7.409933275462963,0.42857142857142855,1.75,,True,True
586829,8,11.75,0,0,0,0,0.25,0.15,,,,0,2006-11-09,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-11,18,967,0.0,,,,1.4604166666666667,1.6,,,,,,,,,,,,
586850,8,16.125,4,4,0,4,,0.075,303.425,206.0,1.25,4,1979-01-09,F,False,False,canada,hamilton,YHM,43.173,-79.935,2023-02-11,46,967,1.0,0.0,Delta Air Lines,IAH,2.0083333333333333,1.6,2.75,1.0,0.5,1.0,1.0,1.0,8.739046788194445,0.0,2.0,,True,
586876,8,17.625,3,4,0,4,0.08333333333333333,,118.9,212.75,5.25,2,1989-09-18,F,False,True,canada,toronto,YZD,43.742,-79.466,2023-02-11,36,967,0.875,0.0,Delta Air Lines,IND,2.1875,1.6,4.666666666666667,1.0,0.6666666666666666,1.0,1.25,1.0,7.526390755208333,0.14285714285714285,1.75,,True,True
586887,8,26.75,5,5,0,5,,,533.758,194.6,1.4,2,1985-09-22,F,True,False,usa,santa ana,SNA,33.676,-117.868,2023-02-11,40,967,1.25,0.0,American Airlines,EFD,3.2958333333333334,1.3333333333333333,3.0,1.0,0.2,1.2,1.2,1.0,8.198043888888888,0.0,2.0,,True,True
586936,8,11.0,1,2,0,2,0.15,0.1,1218.98,86.0,11.5,1,1975-01-28,F,False,False,usa,tucson,DMA,32.166,-110.883,2023-02-11,50,967,0.375,0.0,Delta Air Lines,UGN,1.3666666666666667,1.3333333333333333,6.0,1.0,1.0,3.0,2.0,1.0,7.304501736111111,0.3333333333333333,1.5,,True,
